qseqid	DB ID	Protein description	DB description	EC number	CDD ID	taxonomic_range_name	taxonomic_range	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|C0W1G5|C0W1G5_9ACTO	TIGR01534	type I glyceraldehyde-3-phosphate dehydrogenase	glyceraldehyde-3-phosphate dehydrogenase, type I. This model represents glyceraldehyde-3-phosphate dehydrogenase (GAPDH), the enzyme responsible for the interconversion of 1,3-diphosphoglycerate and glyceraldehyde-3-phosphate, a central step in glycolysis and gluconeogenesis. Forms exist which utilize NAD (EC 1.2.1.12), NADP (EC 1.2.1.13) or either (1.2.1.59). In some species, NAD- and NADP- utilizing forms exist, generally being responsible for reactions in the anabolic and catabolic directions respectively. Two Pfam models cover the two functional domains of this protein; pfam00044 represents the N-terminal NAD(P)-binding domain and pfam02800 represents the C-terminal catalytic domain. An additional form of gap gene is found in gamma proteobacteria and is responsible for the conversion of erythrose-4-phosphate (E4P) to 4-phospho-erythronate in the biosynthesis of pyridoxine. This pathway of pyridoxine biosynthesis appears to be limited, however, to a relatively small number of bacterial species although it is prevalent among the gamma-proteobacteria. This enzyme is described by TIGR001532. These sequences generally score between trusted and noise to this GAPDH model due to the close evolutionary relationship. There exists the possiblity that some forms of GAPDH may be bifunctional and act on E4P in species which make pyridoxine and via hydroxythreonine and lack a separate E4PDH enzyme (for instance, the GAPDH from Bacillus stearothermophilus has been shown to posess a limited E4PD activity as well as a robust GAPDH activity). There are a great number of sequences in the databases which score between trusted and noise to this model, nearly all of them due to fragmentary sequences. It seems that study of this gene has been carried out in many species utilizing PCR probes which exclude the extreme ends of the consenses used to define this model. The noise level is set relative not to E4PD, but the next closest outliers, the class II GAPDH's (found in archaea, TIGR01546) and aspartate semialdehyde dehydrogenase (ASADH, TIGR01296) both of which have highest-scoring hits around -225 to the prior model. [Energy metabolism, Glycolysis/gluconeogenesis]	1.2.1.-	CDD:273675	cellular organisms	131567	62.385	327.0	117.0	4.0	4.0	325.0	1.0	326.0	0.0	505.0
sp|C1A6Q3|EFTU_GEMAT	TIGR00485	elongation factor Tu	translation elongation factor TU. This model models orthologs of translation elongation factor EF-Tu in bacteria, mitochondria, and chloroplasts, one of several GTP-binding translation factors found by the more general pfam model GTP_EFTU. The eukaryotic conterpart, eukaryotic translation elongation factor 1 (eEF-1 alpha), is excluded from this model. EF-Tu is one of the most abundant proteins in bacteria, as well as one of the most highly conserved, and in a number of species the gene is duplicated with identical function. When bound to GTP, EF-Tu can form a complex with any (correctly) aminoacylated tRNA except those for initiation and for selenocysteine, in which case EF-Tu is replaced by other factors. Transfer RNA is carried to the ribosome in these complexes for protein translation. [Protein synthesis, Translation factors]		CDD:129576	Bacteria	2	75.5	400.0	92.0	2.0	1.0	400.0	1.0	394.0	0.0	656.0
tr|C2FUK7|C2FUK7_SPHSI	TIGR04056	SusC/RagA family TonB-linked outer membrane protein	TonB-linked outer membrane protein, SusC/RagA family. This model describes a distinctive clade among the TonB-linked outer membrane proteins (OMP). Members of this family are restricted to the Bacteriodetes lineage (except for Gemmatimonas aurantiaca T-27 from the novel phylum Gemmatimonadetes) and occur in high copy numbers, with over 100 members from Bacteroides thetaiotaomicron VPI-5482 alone. Published descriptions of members of this family are available for RagA from Porphyromonas gingivalis, SusC from Bacteroides thetaiotaomicron, and OmpW from Bacteroides caccae. Members form pairs with members of the SusD/RagB family (pfam07980). Transporter complexes including these outer membrane proteins are likely to import large degradation products of proteins (e.g. RagA) or carbohydrates (e.g. SusC) as nutrients, rather than siderophores. [Transport and binding proteins, Unknown substrate]		CDD:274948	FCB group	1783270	32.54	378.0	235.0	9.0	11.0	381.0	617.0	981.0	6.929999999999999e-92	293.0
tr|C2FUK8|C2FUK8_SPHSI	TIGR04056	SusC/RagA family TonB-linked outer membrane protein	TonB-linked outer membrane protein, SusC/RagA family. This model describes a distinctive clade among the TonB-linked outer membrane proteins (OMP). Members of this family are restricted to the Bacteriodetes lineage (except for Gemmatimonas aurantiaca T-27 from the novel phylum Gemmatimonadetes) and occur in high copy numbers, with over 100 members from Bacteroides thetaiotaomicron VPI-5482 alone. Published descriptions of members of this family are available for RagA from Porphyromonas gingivalis, SusC from Bacteroides thetaiotaomicron, and OmpW from Bacteroides caccae. Members form pairs with members of the SusD/RagB family (pfam07980). Transporter complexes including these outer membrane proteins are likely to import large degradation products of proteins (e.g. RagA) or carbohydrates (e.g. SusC) as nutrients, rather than siderophores. [Transport and binding proteins, Unknown substrate]		CDD:274948	FCB group	1783270	33.227	626.0	377.0	14.0	23.0	633.0	1.0	600.0	2.33e-147	448.0
tr|C3QX03|C3QX03_9BACE	TIGR04056	SusC/RagA family TonB-linked outer membrane protein	TonB-linked outer membrane protein, SusC/RagA family. This model describes a distinctive clade among the TonB-linked outer membrane proteins (OMP). Members of this family are restricted to the Bacteriodetes lineage (except for Gemmatimonas aurantiaca T-27 from the novel phylum Gemmatimonadetes) and occur in high copy numbers, with over 100 members from Bacteroides thetaiotaomicron VPI-5482 alone. Published descriptions of members of this family are available for RagA from Porphyromonas gingivalis, SusC from Bacteroides thetaiotaomicron, and OmpW from Bacteroides caccae. Members form pairs with members of the SusD/RagB family (pfam07980). Transporter complexes including these outer membrane proteins are likely to import large degradation products of proteins (e.g. RagA) or carbohydrates (e.g. SusC) as nutrients, rather than siderophores. [Transport and binding proteins, Unknown substrate]		CDD:274948	FCB group	1783270	25.689	1016.0	638.0	34.0	3.0	984.0	49.0	981.0	3.41e-168	515.0
tr|C3SFS4|C3SFS4_ECOLX	TIGR00542	putative hexulose-6-phosphate isomerase (Provisional)	hexulose-6-phosphate isomerase, putative. This family shows similarity by PSI-BLAST to other isomerases. Putative identification as hexulose-6-phosphate isomerase is reported in Swiss-Prot, attributing a discussion in Genome Sci. Technol. 1:53-75(1996). This family is conserved at better than 40 % identity among the four known examples from three species: Escherichia coli (SgbU and SgaU), Haemophilus influenzae, and Mycoplasma pneumoniae. The rarity of the family, high level of conservation, and proposed catabolic role suggests lateral transfer may be a part of the evolutionary history of this protein. [Energy metabolism, Sugars]		CDD:129633	Bacteria	2	80.645	279.0	54.0	0.0	4.0	282.0	1.0	279.0	0.0	536.0
tr|C3T2Q2|C3T2Q2_ECOLX	TIGR00460	methionyl-tRNA formyltransferase	methionyl-tRNA formyltransferase. The top-scoring characterized proteins other than methionyl-tRNA formyltransferase (fmt) itself are formyltetrahydrofolate dehydrogenases. The mitochondrial methionyl-tRNA formyltransferases are so divergent that, in a multiple alignment of bacterial fmt, mitochondrial fmt, and formyltetrahydrofolate dehydrogenases, the mitochondrial fmt appears the most different. However, because both bacterial and mitochondrial fmt are included in the seed alignment, all credible fmt sequences score higher than any non-fmt sequence. This enzyme modifies Met on initiator tRNA to f-Met. [Protein synthesis, tRNA aminoacylation]	2.1.2.9	CDD:273088	cellular organisms	131567	31.343	268.0	177.0	4.0	17.0	278.0	17.0	283.0	3.66e-48	168.0
tr|C3TFD2|C3TFD2_ECOLX	TIGR01005	exopolysaccharide transport protein family (Provisional)	exopolysaccharide transport protein family. The model describes the exopolysaccharide transport protein family in bacteria. The transport protein is part of a large genetic locus which is associated with exopolysaccharide (EPS) biosynthesis. Detailed molecular characterization and gene fusion analysis revealed atleast seven gene products are involved in the overall regulation, which among other things, include exopolysaccharide biosynthesis, property of conferring virulence and exopolysaccharide export. [Transport and binding proteins, Carbohydrates, organic alcohols, and acids]		CDD:273391	Proteobacteria	1224	25.921	733.0	490.0	17.0	15.0	701.0	1.0	726.0	4.35e-116	364.0
tr|C3UZB1|C3UZB1_9BACT	TIGR02066	dissimilatory-type sulfite reductase subunit beta	sulfite reductase, dissimilatory-type beta subunit. Dissimilatory sulfite reductase catalyzes the six-electron reduction of sulfite to sulfide, as the terminal reaction in dissimilatory sulfate reduction. It remains unclear however, whether trithionate and thiosulfate serve as intermediate compounds to sulfide, or as end products of sulfite reduction. Sulfite reductase is a multisubunit enzyme composed of dimers of either alpha/beta or alpha/beta/gamma subunits, each containing a siroheme and iron sulfur cluster prosthetic center. Found in sulfate-reducing bacteria, these genes are commonly located in an unidirectional gene cluster. This model describes the beta subunit of sulfite reductase. [Central intermediary metabolism, Sulfur metabolism]	1.8.99.5	CDD:131121	cellular organisms	131567	63.717	226.0	79.0	2.0	28.0	252.0	1.0	224.0	1.18e-133	378.0
tr|C4RG38|C4RG38_MICS3	TIGR03547	YjhT family mutarotase	mutatrotase, YjhT family. Members of this protein family contain multiple copies of the beta-propeller-forming Kelch repeat. All are full-length homologs to YjhT of Escherichia coli, which has been identified as a mutarotase for sialic acid. This protein improves bacterial ability to obtain host sialic acid, and thus serves as a virulence factor. Some bacteria carry what appears to be a cyclically permuted homolog of this protein.	5.1.-.-	CDD:274641	Proteobacteria	1224	24.5	200.0	106.0	8.0	1086.0	1243.0	12.0	208.0	1.3e-08	55.4
tr|C4ZEV3|C4ZEV3_AGARV	TIGR03903	TOMM system kinase/cyclase fusion protein	TOMM system kinase/cyclase fusion protein. This model represents proteins of 1350 in length, in multiple species of Burkholderia, in Acidovorax avenae subsp. citrulli AAC00-1 and Delftia acidovorans SPH-1, and in multiple copies in Sorangium cellulosum, in genomic neighborhoods that include a cyclodehydratase/docking scaffold fusion protein (TIGR03882) and a member of the thiazole/oxazole modified metabolite (TOMM) precursor family TIGR03795. It has a kinase domain in the N-terminal 300 amino acids, followed by a cyclase homology domain, followed by regions without named domain definitions. It is a probable bacteriocin-like metabolite biosynthesis protein. [Cellular processes, Toxin production and resistance]		CDD:274846	Bacteria	2	32.922	243.0	147.0	6.0	38.0	267.0	6.0	245.0	3.27e-39	153.0
tr|C6E2K1|C6E2K1_GEOSM	cl02872		Dehydroquinate synthase-like (DHQ-like) and iron-containing alcohol dehydrogenases (Fe-ADH). The 3-dehydroquinate synthase EC:4.6.1.3 domain is present in isolation in various bacterial 3-dehydroquinate synthases and also present as a domain in the pentafunctional AROM polypeptide. 3-dehydroquinate (DHQ) synthase catalyzes the formation of dehydroquinate (DHQ) and orthophosphate from 3-deoxy-D-arabino heptulosonic 7 phosphate. This reaction is part of the shikimate pathway which is involved in the biosynthesis of aromatic amino acids.		CDD:445950												
tr|C6E2V6|C6E2V6_GEOSM	cl21487		N/A. This family includes proteins annotated as TonB dependent receptors. But it is also likely to contain other membrane beta barrel proteins of other functions.		CDD:473880												
tr|C6E2V6|C6E2V6_GEOSM	TIGR03350	type VI secretion system protein TssL	type VI secretion system peptidoglycan-associated domain. The flagellar motor protein MotB, the Gram-negative bacterial outer membrane protein OmpA (with an N-terminal outer membrane beta barrel domain) share a C-terminal peptidoglycan-associating homology region. This model describes a domain found fused to type VI secretion system homologs of the type IV system protein DotU (see model TIGR03349), with OmpA/MotB homology. [Protein fate, Protein and peptide secretion and trafficking, Cellular processes, Pathogenesis]		CDD:274533	Bacteria	2	33.01	103.0	63.0	3.0	326.0	424.0	34.0	134.0	9.63e-16	70.8
